,Sp_Name,SpName,MDD_id,order,family,subfamily,tribe,genus,specificEpithet,CMW_sciName,MSW3_sciName.x,CheekPouch,CheekPouchSource,SynonymUsedMDD,MSW3_sciName.y,MSW3_ID,MSWFamilyLatin,Diet.Inv,Diet.Vend,Diet.Vect,Diet.Vfish,Diet.Vunk,Diet.Scav,Diet.Fruit,Diet.Nect,Diet.Seed,Diet.PlantO,DietFillSource,Diet.Source,Diet.Certainty,ForStrat.Value,ForStrat.Certainty,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,ActivityFillSource,Activity.Source,Activity.Certainty,BodyMass.Value,BodyMass.Source,BodyMass.SpecLevel,SynonymUsedElt,Order,Family,Genus,Body_mass_g,MassFillSource,Adult_svl_cm,Litter_clutch_size,Diel_activity,Habitat_breadth_IUCN,Forest,Savanna,Shrubland,Grassland,Wetland,Rocky.areas,Caves.and.subterranean,Desert,Marine,Marine.intertidal.or.coastal.supratidal,Artificial,Introduced.vegetation,Other.Unknown,HabitatFillSource,SynonymUsedEtard,HBL,TL,HFL,EL,WT,RTL,RHFL,REL,ExtMsmtsFillSource,Habitat,H.source,Life.mode,Life.modeFillSource,Saltation,SaltationFillSource,SynonymUsedAlhajeri,,,
311,Reithrodontomys_montanus,Reithrodontomys montanus,1002362,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,montanus,Reithrodontomys montanus,Reithrodontomys montanus,0,,NA,Reithrodontomys montanus,1533,Cricetidae,0,0,0,0,0,0,0,0,50,50,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,10.9,Ref_117,1,,RODENTIA,CRICETIDAE,Reithrodontomys,10.425,,7.6,3.99,Nocturnal,2,0,0,0,1,0,0,0,0,0,0,1,0,0,,,65,55,16,15,NA,0.85,0.25,0.23,17,Grassland,Map,Terrestrial,,S0,,,,,
312,Reithrodontomys_sumichrasti,Reithrodontomys sumichrasti,1002368,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,sumichrasti,Reithrodontomys sumichrasti,Reithrodontomys sumichrasti,0,,NA,Reithrodontomys sumichrasti,1534,Cricetidae,0,0,0,0,0,0,0,0,50,50,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,19,Ref_117,1,,RODENTIA,CRICETIDAE,Reithrodontomys,19,,14.5,3.49,Nocturnal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,80,100,19,16,NA,1.25,0.24,0.20,,Forest,IUCN,Terrestrial,,S0,,,,,
313,Rhagomys_longilingua,Rhagomys longilingua,1002759,RODENTIA,CRICETIDAE,SIGMODONTINAE,THOMASOMYINI,Rhagomys,longilingua,Rhagomys longilingua,Rhagomys longilingua,0,,NA,Rhagomys longilingua,1931,Cricetidae,20,0,0,0,0,0,10,0,40,30,,Ref_3,D2,Ar,A,1,0,0,,Ref_3,D2,21.2,"Ref_2, Ref_3",0,,RODENTIA,CRICETIDAE,Rhagomys,21.2,,NA,NA,Nocturnal,4,1,0,0,0,0,0,0,0,0,0,1,0,0,,,98,98,19,14,NA,1,0.19,0.14,,Forest,Map,Arboreal,,S0,,,,,
314,Rhipidomys_gardneri,Rhipidomys gardneri,1002768,RODENTIA,CRICETIDAE,SIGMODONTINAE,THOMASOMYINI,Rhipidomys,gardneri,Rhipidomys gardneri,Rhipidomys gardneri,0,,NA,Rhipidomys gardneri,1945,Cricetidae,20,0,0,0,0,0,20,0,30,30,,Ref_2,D1,Ar,A,1,0,0,,Ref_1,ABC,79.72,"Ref_2, Ref_3",0,,RODENTIA,CRICETIDAE,Rhipidomys,77.98049488,,21,NA,Nocturnal,2,1,0,0,0,0,0,0,0,0,0,1,0,0,,,170,185,34,19,144,1.09,0.2,0.11,"19, 20",Forest,Map,Arboreal,,S0,,,,,
315,Rhipidomys_mastacalis,Rhipidomys mastacalis,1002775,RODENTIA,CRICETIDAE,SIGMODONTINAE,THOMASOMYINI,Rhipidomys,mastacalis,Rhipidomys mastacalis,Rhipidomys mastacalis,0,,NA,Rhipidomys mastacalis,1941,Cricetidae,20,0,0,0,0,0,30,0,30,20,,Ref_1,ABC,Ar,A,1,0,0,,Ref_1,ABC,77.5,Ref_117,1,,RODENTIA,CRICETIDAE,Rhipidomys,87.5,,21,3.8,Nocturnal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,126,140,28,20,61,1.11,0.22,0.16,,Forest,IUCN,Arboreal,,S0,,,,,
316,Rhizomys_sinensis,Rhizomys sinensis,1003789,RODENTIA,SPALACIDAE,RHIZOMYINAE,RHIZOMYINI,Rhizomys,sinensis,Rhizomys sinensis,Rhizomys sinensis,0,,NA,Rhizomys sinensis,2786,Spalacidae,0,0,0,0,0,0,30,0,30,40,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,865,Ref_117,1,,RODENTIA,SPALACIDAE,Rhizomys,473.7475,,NA,3,Nocturnal,4,1,0,0,0,0,0,0,0,0,0,1,0,0,,,298,73,49,17,1912,0.24,0.16,0.06,,Forest,Map,Subterranean,,S0,,,,,
317,Sciurotamias_davidianus,Sciurotamias davidianus,1001768,RODENTIA,SCIURIDAE,XERINAE,SCIUROTAMIINI,Sciurotamias,davidianus,Sciurotamias davidianus,Sciurotamias davidianus,1,,NA,Sciurotamias davidianus,1032,Sciuridae,10,0,0,0,0,0,20,0,50,20,,Ref_3,D2,G,A,0,0,1,,Ref_1,ABC,433.51,Ref_117,1,,RODENTIA,SCIURIDAE,Sciurotamias,433.51,,25,2.5,Other,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,220,162,52,24,NA,0.74,0.24,0.11,,Rocky Areas,IUCN,Terrestrial,,S0,,,,,
318,Sciurotamias_forresti,Sciurotamias forresti,1001769,RODENTIA,SCIURIDAE,XERINAE,SCIUROTAMIINI,Sciurotamias,forresti,Sciurotamias forresti,Sciurotamias forresti,1,,NA,Sciurotamias forresti,1033,Sciuridae,10,0,0,0,0,0,20,0,50,20,,Ref_3,D2,G,A,0,0,1,,Ref_1,ABC,433.51,Ref_117,1,,RODENTIA,SCIURIDAE,Sciurotamias,433.51,,25,NA,Other,2,0,0,1,0,0,1,0,0,0,0,0,0,0,,,222,155,50,26,NA,0.7,0.23,0.12,,Forest,Map,Terrestrial,,S0,,,,,
319,Sciurus_aberti,Sciurus aberti,1001674,RODENTIA,SCIURIDAE,SCIURINAE,SCIURINI,Sciurus,aberti,Sciurus aberti,Sciurus aberti,0,,NA,Sciurus aberti,869,Sciuridae,0,0,0,0,0,0,20,0,50,30,,Ref_1,ABC,Ar,A,0,0,1,,Ref_1,ABC,623.99,Ref_117,1,,RODENTIA,SCIURIDAE,Sciurus,623.99,,29.2145,3.2275,Other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,262,216,68,40,369,0.82,0.26,0.15,,Forest,IUCN,Arboreal,,S0,,,,,
320,Sciurus_aestuans,Sciurus aestuans,1001675,RODENTIA,SCIURIDAE,SCIURINAE,SCIURINI,Sciurus,aestuans,Sciurus aestuans,Sciurus aestuans,0,,NA,Sciurus aestuans,877,Sciuridae,0,0,0,0,0,0,20,0,50,30,,Ref_1,ABC,Ar,A,0,0,1,,Ref_1,ABC,185,Ref_117,1,,RODENTIA,SCIURIDAE,Sciurus,181.17,,24.324,2.3,Other,3,1,0,0,0,0,0,0,0,0,0,1,0,0,,,215,174,53,23,NA,0.81,0.25,0.11,,Forest,Map,Arboreal,,S0,,,,,
321,Sciurus_carolinensis,Sciurus carolinensis,1001680,RODENTIA,SCIURIDAE,SCIURINAE,SCIURINI,Sciurus,carolinensis,Sciurus carolinensis,Sciurus carolinensis,0,,NA,Sciurus carolinensis,856,Sciuridae,0,0,0,0,0,0,20,0,50,30,,Ref_1,ABC,Ar,A,0,0,1,,Ref_1,ABC,506.5,Ref_117,1,,RODENTIA,SCIURIDAE,Sciurus,540.33,,31.5,2.99,Other,3,1,0,0,0,0,0,0,0,0,0,1,0,0,,,251,210,64,30,565,0.84,0.25,0.12,,Forest,Map,Arboreal,,S0,,,,,
322,Sciurus_griseus,Sciurus griseus,1001686,RODENTIA,SCIURIDAE,SCIURINAE,SCIURINI,Sciurus,griseus,Sciurus griseus,Sciurus griseus,0,,NA,Sciurus griseus,881,Sciuridae,0,0,0,0,0,0,20,0,50,30,,Ref_1,ABC,Ar,A,0,0,1,,Ref_1,ABC,731,Ref_117,1,,RODENTIA,SCIURIDAE,Sciurus,731,,29.312,2.975,Other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,286,268,77,37,738,0.94,0.27,0.13,,Forest,IUCN,Arboreal,,S0,,,,,
323,Sciurus_ignitus,Sciurus ignitus,1001687,RODENTIA,SCIURIDAE,SCIURINAE,SCIURINI,Sciurus,ignitus,Sciurus ignitus,Sciurus ignitus,0,,NA,Sciurus ignitus,876,Sciuridae,0,0,0,0,0,0,20,0,50,30,,Ref_1,ABC,Ar,A,0,0,1,,Ref_1,ABC,190,Ref_117,1,,RODENTIA,SCIURIDAE,Sciurus,190,,31.5,NA,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,186,182,49,22,194,0.98,0.26,0.12,,Forest,IUCN,Arboreal,,S0,,,,,
324,Sciurus_igniventris,Sciurus igniventris,1001688,RODENTIA,SCIURIDAE,SCIURINAE,SCIURINI,Sciurus,igniventris,Sciurus igniventris,Sciurus igniventris,0,,NA,Sciurus igniventris,883,Sciuridae,0,0,0,0,0,0,20,0,50,30,,Ref_1,ABC,Ar,A,0,0,1,,Ref_1,ABC,700,Ref_117,1,,RODENTIA,SCIURIDAE,Sciurus,700,,31.5,NA,Other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,277,283,69,37,NA,1.02,0.25,0.13,,Forest,IUCN,Arboreal,,S0,,,,,
325,Sciurus_nayaritensis,Sciurus nayaritensis,1001691,RODENTIA,SCIURIDAE,SCIURINAE,SCIURINI,Sciurus,nayaritensis,Sciurus nayaritensis,Sciurus nayaritensis,0,,NA,Sciurus nayaritensis,857,Sciuridae,0,0,0,0,0,0,20,0,50,30,,Ref_1,ABC,Ar,A,0,0,1,,Ref_1,ABC,697,Ref_117,1,,RODENTIA,SCIURIDAE,Sciurus,699.5,,29.8575,2.465,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,288,264,74,32,776,0.92,0.26,0.11,,Forest,IUCN,Arboreal,,S0,,,,,
326,Sciurus_niger,Sciurus niger,1001692,RODENTIA,SCIURIDAE,SCIURINAE,SCIURINI,Sciurus,niger,Sciurus niger,Sciurus niger,0,,NA,Sciurus niger,858,Sciuridae,0,0,0,0,0,0,20,0,50,30,,Ref_1,ABC,Ar,A,0,0,1,,Ref_1,ABC,761.9,Ref_117,1,,RODENTIA,SCIURIDAE,Sciurus,782.8,,41.75,3,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,255,221,66,26,430,0.87,0.26,0.10,,Forest,IUCN,Arboreal,,S0,,,,,
327,Sciurus_sanborni,Sciurus sanborni,1001697,RODENTIA,SCIURIDAE,SCIURINAE,SCIURINI,Sciurus,sanborni,Sciurus sanborni,Sciurus sanborni,0,,NA,Sciurus sanborni,873,Sciuridae,0,0,0,0,0,0,20,0,50,30,,Ref_1,ABC,Ar,A,0,0,1,,Ref_1,ABC,136,Ref_117,1,,RODENTIA,SCIURIDAE,Sciurus,136,,31.5,NA,Other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,164,172,47,20,NA,1.05,0.29,0.12,,Forest,IUCN,Arboreal,,S0,,,,,
328,Sciurus_spadiceus,Sciurus spadiceus,1001698,RODENTIA,SCIURIDAE,SCIURINAE,SCIURINI,Sciurus,spadiceus,Sciurus spadiceus,Sciurus spadiceus,0,,NA,Sciurus spadiceus,882,Sciuridae,0,0,0,0,0,0,20,0,50,30,,Ref_1,ABC,Ar,A,0,0,1,,Ref_1,ABC,403.33,Ref_117,1,,RODENTIA,SCIURIDAE,Sciurus,403.325,,31.5,NA,Other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,269,266,67,32,566,0.99,0.25,0.12,,Forest,IUCN,Arboreal,,S0,,,,,
329,Scotinomys_teguina,Scotinomys teguina,1002221,RODENTIA,CRICETIDAE,NEOTOMINAE,BAIOMYINI,Scotinomys,teguina,Scotinomys teguina,Scotinomys teguina,0,,NA,Scotinomys teguina,1640,Cricetidae,100,0,0,0,0,0,0,0,0,0,,Ref_1,ABC,G,A,0,0,1,,Ref_1,ABC,11.25,Ref_117,1,,RODENTIA,CRICETIDAE,Scotinomys,11.59,,8.5,2.5425,Other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,80,56,18,14,11,0.7,0.22,0.18,,Forest,IUCN,Terrestrial,,S0,,,,,
330,Sicista_concolor,Sicista concolor,1002001,RODENTIA,SMINTHIDAE,NA,NA,Sicista,concolor,Sicista concolor,Sicista concolor,0,,NA,Sicista concolor,1287,Dipodidae,30,0,0,0,0,0,30,0,40,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,13.1,Ref_134,1,,RODENTIA,DIPODIDAE,Sicista,10.05,,9,NA,Nocturnal,4,1,0,1,1,0,0,0,0,0,0,1,0,0,,,64,98,18,12,6,1.53,0.28,0.19,,Grassland,Map,Terrestrial,,S2,,,,,
331,Sigmodon_arizonae,Sigmodon arizonae,1002743,RODENTIA,CRICETIDAE,SIGMODONTINAE,SIGMODONTINI,Sigmodon,arizonae,Sigmodon arizonae,Sigmodon arizonae,0,,NA,Sigmodon arizonae,1961,Cricetidae,50,0,0,0,0,0,0,0,0,50,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,198,Ref_117,1,,RODENTIA,CRICETIDAE,Sigmodon,185.15,,20,5.44,Nocturnal,3,0,0,1,1,0,0,0,1,0,0,0,0,0,,,140,124,34,19,NA,0.89,0.24,0.14,,Shrubland,Map,Terrestrial,,S0,,,,,
332,Sigmodon_fulviventer,Sigmodon fulviventer,1002744,RODENTIA,CRICETIDAE,SIGMODONTINAE,SIGMODONTINI,Sigmodon,fulviventer,Sigmodon fulviventer,Sigmodon fulviventer,0,,NA,Sigmodon fulviventer,1962,Cricetidae,50,0,0,0,0,0,0,0,0,50,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,214,Ref_117,1,,RODENTIA,CRICETIDAE,Sigmodon,204.97,,18.035,6.875,Nocturnal,3,1,0,1,1,0,0,0,0,0,0,0,0,0,,,146,96,28,16,90,0.66,0.19,0.11,,Shrubland,Map,Terrestrial,,S0,,,,,
333,Sigmodon_hispidus,Sigmodon hispidus,1002746,RODENTIA,CRICETIDAE,SIGMODONTINAE,SIGMODONTINI,Sigmodon,hispidus,Sigmodon hispidus,Sigmodon hispidus,0,,NA,Sigmodon hispidus,1964,Cricetidae,50,0,0,0,0,0,0,0,0,50,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,92.38,Ref_117,1,,RODENTIA,CRICETIDAE,Sigmodon,110.65,,18.525,5.44,Other,2,0,0,0,1,0,0,0,1,0,0,0,0,0,,,150,102,31,20,99,0.68,0.21,0.13,,Forest,Map,Terrestrial,,S0,,,,,
334,Sigmodon_mascotensis,Sigmodon mascotensis,1002749,RODENTIA,CRICETIDAE,SIGMODONTINAE,SIGMODONTINI,Sigmodon,mascotensis,Sigmodon mascotensis,Sigmodon mascotensis,0,,NA,Sigmodon mascotensis,1959,Cricetidae,50,0,0,0,0,0,0,0,0,50,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,120,Ref_117,1,,RODENTIA,CRICETIDAE,Sigmodon,138,,20,5.44,Nocturnal,2,1,0,0,0,0,0,0,0,0,0,1,0,0,,,145,151,36,20,102,1.04,0.25,0.14,,Forest,Map,Terrestrial,,S0,,,,,
335,Sigmodon_ochrognathus,Sigmodon ochrognathus,1002750,RODENTIA,CRICETIDAE,SIGMODONTINAE,SIGMODONTINI,Sigmodon,ochrognathus,Sigmodon ochrognathus,Sigmodon ochrognathus,0,,NA,Sigmodon ochrognathus,1970,Cricetidae,50,0,0,0,0,0,0,0,0,50,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,122,Ref_117,1,,RODENTIA,CRICETIDAE,Sigmodon,133.925,,15.975,4,Nocturnal,2,1,0,0,1,0,0,0,0,0,0,0,0,0,,,120,98,28,18,87,0.82,0.23,0.15,,Shrubland,Map,Terrestrial,,S0,,,,,
336,Sigmodontomys_aphrastus,Sigmodontomys aphrastus,1002671,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Tanyuromys,aphrastus,Tanyuromys aphrastus,Tanyuromys aphrastus,0,,Tanyuromys aphrastus,Tanyuromys aphrastus,1974,Cricetidae,20,0,0,0,0,0,10,0,40,30,,Ref_3,D2,G,A,1,0,0,,Ref_3,D2,71,Ref_117,1,,RODENTIA,CRICETIDAE,Tanyuromys,60.5,,20.3,NA,Nocturnal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,,128,200,36,17,NA,1.56,0.28,0.13,,Forest,IUCN,Terrestrial,,S0,,Tanyuromys aphrastus,,,
337,Sooretamys_angouya,Sooretamys angouya,1002670,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Sooretamys,angouya,Sooretamys angouya,Oryzomys angouya,0,,NA,Oryzomys angouya,1871,Cricetidae,20,0,0,0,0,0,20,0,20,40,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,120.17,Ref_58,1,Oryzomys angouya,RODENTIA,CRICETIDAE,Sooretamys,120.17,,NA,NA,NA,3,1,1,0,0,0,0,0,0,0,0,1,0,0,12,,144,166,35,24,82,1.15,0.24,0.17,,Forest,Map,Terrestrial,,S2,,,,,
338,Spermophilus_armatus,Spermophilus armatus,1001786,RODENTIA,SCIURIDAE,XERINAE,MARMOTINI,Urocitellus,armatus,Urocitellus armatus,Urocitellus armatus,1,,Urocitellus armatus,Urocitellus armatus,1040,Sciuridae,20,0,0,0,0,0,0,0,40,40,,Ref_1,ABC,G,A,0,0,1,,Ref_1,ABC,313,Ref_117,1,,RODENTIA,SCIURIDAE,Urocitellus,310.4,,31.275,5.425,Other,4,0,0,1,1,0,0,0,0,0,0,1,0,0,12,,214,70,44,16,NA,0.33,0.21,0.07,,Grassland,Map,Terrestrial,,S0,,Urocitellus armatus,,,
339,Spermophilus_elegans,Spermophilus elegans,1001791,RODENTIA,SCIURIDAE,XERINAE,MARMOTINI,Urocitellus,elegans,Urocitellus elegans,Urocitellus elegans,1,,Urocitellus elegans,Urocitellus elegans,1041,Sciuridae,20,0,0,0,0,0,0,0,40,40,,Ref_1,ABC,G,A,0,0,1,,Ref_1,ABC,453.6,Ref_117,1,,RODENTIA,SCIURIDAE,Urocitellus,324.45,,30.8485,5.8275,Other,2,0,0,1,1,0,0,0,0,0,0,0,0,0,12,,203,70,42,13,270,0.34,0.21,0.06,,Grassland,Map,Terrestrial,,S0,,Urocitellus elegans,,,
340,Spermophilus_lateralis,Spermophilus lateralis,1001711,RODENTIA,SCIURIDAE,XERINAE,MARMOTINI,Callospermophilus,lateralis,Callospermophilus lateralis,Callospermophilus lateralis,1,,Callospermophilus lateralis,Callospermophilus lateralis,1064,Sciuridae,20,0,0,0,0,0,0,0,40,40,,Ref_1,ABC,G,A,0,0,1,,Ref_1,ABC,191,Ref_117,1,,RODENTIA,SCIURIDAE,Spermophilus,191,,31.019,5.15,Other,3,1,0,1,0,0,1,0,0,0,0,0,0,0,12,,174,87,40,20,171,0.5,0.23,0.11,,Forest,Map,Terrestrial,,S0,,Callospermophilus lateralis,,,
341,Spermophilus_tridecemlineatus,Spermophilus tridecemlineatus,1001722,RODENTIA,SCIURIDAE,XERINAE,MARMOTINI,Ictidomys,tridecemlineatus,Ictidomys tridecemlineatus,Ictidomys tridecemlineatus,1,,Ictidomys tridecemlineatus,Ictidomys tridecemlineatus,1058,Sciuridae,20,0,0,0,0,0,0,0,40,40,,Ref_1,ABC,G,A,0,0,1,,Ref_1,ABC,131.67,Ref_117,1,,RODENTIA,SCIURIDAE,Ictidomys,174.91,,27.175,8.085,Other,6,0,0,1,1,0,0,0,0,0,1,1,0,0,12,,155,80,33,9,65,0.52,0.21,0.06,,Grassland,Map,Terrestrial,,S0,,Ictidomys tridecemlineatus,,,
342,Spermophilus_variegatus,Spermophilus variegatus,1001766,RODENTIA,SCIURIDAE,XERINAE,MARMOTINI,Otospermophilus,variegatus,Otospermophilus variegatus,Otospermophilus variegatus,1,,Otospermophilus variegatus,Otospermophilus variegatus,1053,Sciuridae,20,0,0,0,0,0,0,0,40,40,,Ref_1,ABC,G,A,0,0,1,,Ref_1,ABC,691.64,Ref_117,1,,RODENTIA,SCIURIDAE,Spermophilus,691.64,,33.975,4.715,Other,3,0,0,1,0,0,1,0,0,0,0,1,0,0,12,,253,189,57,25,418,0.75,0.23,0.10,,Shrubland,Map,Terrestrial,,S0,,Otospermophilus variegatus,,,
344,Sundamys_infraluteus,Sundamys infraluteus,1003682,RODENTIA,MURIDAE,MURINAE,RATTINI,Sundamys,infraluteus,Sundamys infraluteus,Sundamys infraluteus,0,,NA,Sundamys infraluteus,2708,Muridae,20,0,10,0,0,0,30,0,0,40,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,418.5,Ref_117,1,,RODENTIA,MURIDAE,Sundamys,418.5,,29.9,NA,Nocturnal,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,258,316,58,25,NA,1.22,0.22,0.10,,Forest,IUCN,Terrestrial,,S0,,,,,
345,Sundamys_muelleri,Sundamys muelleri,1003684,RODENTIA,MURIDAE,MURINAE,RATTINI,Sundamys,muelleri,Sundamys muelleri,Sundamys muelleri,0,,NA,Sundamys muelleri,2707,Muridae,20,0,10,0,0,0,30,0,0,40,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,275.67,Ref_117,1,,RODENTIA,MURIDAE,Sundamys,345.24,,26.9,3.8,Nocturnal,4,1,0,1,0,0,0,0,0,0,0,0,0,0,,,251,250,49,21,NA,1,0.2,0.08,,Forest,Map,Terrestrial,,S0,,,,,
346,Sundasciurus_brookei,Sundasciurus brookei,1001577,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Sundasciurus,brookei,Sundasciurus brookei,Sundasciurus brookei,0,,NA,Sundasciurus brookei,958,Sciuridae,10,0,0,0,0,0,60,0,0,30,,Ref_1,ABC,Ar,A,0,0,1,,Ref_1,ABC,115.5,Ref_117,1,,RODENTIA,SCIURIDAE,Sundasciurus,114.775,,18.614,NA,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,172,139,35,16,116,0.81,0.2,0.09,IR,Forest,IUCN,Arboreal,,S0,,,,,
347,Sundasciurus_jentinki,Sundasciurus jentinki,1001583,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Sundasciurus,jentinki,Sundasciurus jentinki,Sundasciurus jentinki,0,,NA,Sundasciurus jentinki,957,Sciuridae,10,0,0,0,0,0,60,0,0,30,,Ref_1,ABC,G,A,0,0,1,,Ref_1,ABC,76,Ref_117,1,,RODENTIA,SCIURIDAE,Sundasciurus,170.15,,21,NA,Other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,132,122,32,12,NA,0.92,0.24,0.09,IR,Forest,IUCN,Terrestrial,,S0,,,,,
348,Sundasciurus_lowii,Sundasciurus lowii,1001585,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Sundasciurus,lowii,Sundasciurus lowii,Sundasciurus lowii,0,,NA,Sundasciurus lowii,960,Sciuridae,10,0,0,0,0,0,60,0,0,30,,Ref_1,ABC,Ar,A,0,0,1,,Ref_1,ABC,87.5,Ref_117,1,,RODENTIA,SCIURIDAE,Sundasciurus,84.99,,13.756,2.48,Other,3,1,0,0,0,0,0,0,0,0,0,1,0,0,,,138,109,33,12,86,0.79,0.24,0.09,,Forest,Map,Arboreal,,S0,,,,,
349,Sundasciurus_philippinensis,Sundasciurus philippinensis,1001589,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Sundasciurus,philippinensis,Sundasciurus philippinensis,Sundasciurus philippinensis,0,,NA,Sundasciurus philippinensis,954,Sciuridae,10,0,0,0,0,0,60,0,0,30,,Ref_1,ABC,G,A,0,0,1,,Ref_1,ABC,244,Ref_117,1,,RODENTIA,SCIURIDAE,Sundasciurus,254.15,,21,NA,Other,4,1,0,0,0,0,0,0,0,0,0,1,0,0,,,193,182,46,18,NA,0.94,0.24,0.09,IR,Forest,Map,Terrestrial,,S0,,,,,
350,Synaptomys_cooperi,Synaptomys cooperi,1002147,RODENTIA,CRICETIDAE,ARVICOLINAE,LEMMINI,Synaptomys,cooperi,Synaptomys cooperi,Synaptomys cooperi,0,,NA,Synaptomys cooperi,1513,Cricetidae,20,0,0,0,0,0,0,0,0,80,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,31.92,Ref_117,1,,RODENTIA,CRICETIDAE,Synaptomys,31.92,,11.775,3.1525,Nocturnal,5,1,0,1,1,1,0,0,0,0,0,0,0,0,,,100,18,19,12,24,0.18,0.19,0.12,,Forest,Map,Terrestrial,,S0,,,,,
351,Tamias_alpinus,Tamias alpinus,1001738,RODENTIA,SCIURIDAE,XERINAE,TAMIINI,Neotamias,alpinus,Neotamias alpinus,Neotamias alpinus,1,,Neotamias alpinus,Neotamias alpinus,1116,Sciuridae,0,0,0,0,0,0,50,0,50,0,,Ref_1,ABC,G,A,0,0,1,,Ref_1,ABC,36.55,Ref_117,1,,RODENTIA,SCIURIDAE,Tamias,36.55,,13.2325,4.5,Other,2,1,0,0,0,0,1,0,0,0,0,0,0,0,12,,101,80,30,17,NA,0.79,0.3,0.17,,Forest,Map,Terrestrial,,S0,,Neotamias alpinus,,,
352,Tamias_amoenus,Tamias amoenus,1001739,RODENTIA,SCIURIDAE,XERINAE,TAMIINI,Neotamias,amoenus,Neotamias amoenus,Neotamias amoenus,1,,Neotamias amoenus,Neotamias amoenus,1112,Sciuridae,0,0,0,0,0,0,50,0,50,0,,Ref_1,ABC,G,A,0,0,1,,Ref_1,ABC,50.5,Ref_117,1,,RODENTIA,SCIURIDAE,Tamias,50.63,,13.903,5.09,Other,3,0,0,1,1,0,1,0,0,0,0,0,0,0,12,,116,89,31,17,53,0.77,0.27,0.15,,Forest,Map,Terrestrial,,S0,,Neotamias amoenus,,,
353,Tamias_dorsalis,Tamias dorsalis,1001743,RODENTIA,SCIURIDAE,XERINAE,TAMIINI,Neotamias,dorsalis,Neotamias dorsalis,Neotamias dorsalis,1,,Neotamias dorsalis,Neotamias dorsalis,1117,Sciuridae,0,0,0,0,0,0,50,0,50,0,,Ref_1,ABC,G,A,0,0,1,,Ref_1,ABC,71.1,Ref_117,1,,RODENTIA,SCIURIDAE,Tamias,63.66,,14.269,5.06,Other,2,1,0,1,0,0,0,0,0,0,0,0,0,0,12,,124,92,33,20,62,0.74,0.27,0.16,,Shrubland,Map,Terrestrial,,S0,,Neotamias dorsalis,,,
354,Tamias_merriami,Tamias merriami,1001745,RODENTIA,SCIURIDAE,XERINAE,TAMIINI,Neotamias,merriami,Neotamias merriami,Neotamias merriami,1,,Neotamias merriami,Neotamias merriami,1119,Sciuridae,0,0,0,0,0,0,50,0,50,0,,Ref_1,ABC,G,A,0,0,1,,Ref_1,ABC,74.8,Ref_117,1,,RODENTIA,SCIURIDAE,Tamias,74.8,,14.6975,4.305,Other,2,1,0,1,0,0,0,0,0,0,0,0,0,0,12,,133,107,36,21,81,0.8,0.27,0.16,,Forest,Map,Terrestrial,,S0,,Neotamias merriami,,,
